player_id,In Player Stats File,team_id,season,league,player,age,team,position,games,games_started,minutes_played,per,ts_percent,three_attempt_rt,free_throw_rt,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,offensive_ws,defensive_ws,ws,ws_per48,offensive_bpm,defensive_bpm,bpm,vorp
burtoty01MEM2026,Tyler Burton,MEM2026,2026,NBA,Tyler Burton,25,MEM,SF,11,0,288,9.3,0.513,0.59,0.238,0.03,0.148,0.088,0.057,0.018,0.013,0.087,0.183,-0.1,0.2,0.1,0.024,-3.7,-1.7,-5.4,-0.2
butleji01GSW2026,Jimmy Butler,GSW2026,2026,NBA,Jimmy Butler,36,GSW,SF,38,38,1182,23.6,0.646,0.184,0.621,0.081,0.118,0.099,0.242,0.022,0.006,0.093,0.232,4.7,1.2,5.8,0.236,5,0.5,5.5,2.3
buzelma01CHI2026,Matas Buzelis,CHI2026,2026,NBA,Matas Buzelis,21,CHI,PF,74,74,2170,15,0.59,0.512,0.245,0.038,0.168,0.104,0.101,0.011,0.045,0.128,0.227,0.7,2,2.7,0.059,-0.5,-0.4,-0.9,0.6
cainja01ORL2026,Jamal Cain,ORL2026,2026,NBA,Jamal Cain,26,ORL,SF,33,1,342,11.8,0.595,0.473,0.268,0.065,0.112,0.088,0.08,0.014,0.005,0.12,0.176,0.3,0.3,0.6,0.085,-1.4,-1.2,-2.6,-0.1
caldwke01MEM2026,Kentavious Caldwell-Pope,MEM2026,2026,NBA,Kentavious Caldwell-Pope,32,MEM,SG,51,14,1088,11,0.533,0.475,0.219,0.02,0.106,0.062,0.176,0.019,0.007,0.132,0.177,0.2,0.7,0.9,0.038,-2.3,-0.2,-2.5,-0.1
camarto01POR2026,Toumani Camara,POR2026,2026,NBA,Toumani Camara,25,POR,PF,77,77,2551,11.1,0.573,0.661,0.163,0.051,0.121,0.085,0.105,0.016,0.012,0.137,0.162,1.7,2.4,4.1,0.078,-1.2,-0.1,-1.3,0.5
capelca01HOU2026,Clint Capela,HOU2026,2026,NBA,Clint Capela,31,HOU,C,68,2,847,17.4,0.533,0,0.33,0.191,0.221,0.206,0.072,0.018,0.062,0.14,0.134,1.1,1.5,2.6,0.148,-0.7,0.9,0.2,0.5
cardwdy01SAC2026,Dylan Cardwell,SAC2026,2026,NBA,Dylan Cardwell,24,SAC,C,38,1,771,15.3,0.572,0.007,0.331,0.173,0.243,0.207,0.091,0.016,0.061,0.155,0.111,1.1,0.7,1.9,0.116,-2.6,0.4,-2.2,0
carlsbr01OKC2026,Branden Carlson,OKC2026,2026,NBA,Branden Carlson,26,OKC,C,37,2,381,15.6,0.597,0.459,0.126,0.071,0.191,0.134,0.079,0.008,0.047,0.084,0.177,0.5,0.7,1.2,0.151,-0.4,0.3,-0.2,0.2
carrica01WAS2026,Bub Carrington,WAS2026,2026,NBA,Bub Carrington,20,WAS,PG,75,41,2068,9.6,0.549,0.565,0.158,0.017,0.12,0.068,0.226,0.011,0.006,0.197,0.176,-0.4,0,-0.4,-0.008,-2.4,-2.3,-4.7,-1.4
cartede02SAC2026,Devin Carter,SAC2026,2026,NBA,Devin Carter,23,SAC,PG,32,6,519,13.6,0.509,0.388,0.306,0.052,0.146,0.098,0.204,0.024,0.009,0.145,0.238,-0.2,0.3,0.1,0.006,-1.9,-1.2,-3.1,-0.1
carteje012TM2026,Jevon Carter,2TM2026,2026,NBA,Jevon Carter,30,2TM,PG,46,1,741,10.4,0.526,0.721,0.069,0.018,0.095,0.056,0.139,0.021,0.011,0.101,0.18,-0.1,0.7,0.6,0.039,-1.6,0,-1.6,0.1
carteje01CHI2026,Jevon Carter,CHI2026,2026,NBA,Jevon Carter,30,CHI,PG,23,0,254,12.4,0.577,0.757,0.097,0.021,0.087,0.054,0.104,0.024,0.007,0.093,0.195,0.1,0.2,0.3,0.058,-0.7,-0.3,-1,0.1
carteje01ORL2026,Jevon Carter,ORL2026,2026,NBA,Jevon Carter,30,ORL,PG,23,1,487,9.4,0.494,0.699,0.052,0.016,0.1,0.057,0.156,0.02,0.013,0.106,0.172,-0.2,0.5,0.3,0.029,-2.1,0.2,-1.9,0
cartewe01ORL2026,Wendell Carter Jr.,ORL2026,2026,NBA,Wendell Carter Jr.,26,ORL,C,71,71,2101,14.3,0.616,0.366,0.37,0.079,0.207,0.143,0.098,0.013,0.019,0.119,0.156,3.1,2.5,5.7,0.129,-0.9,0.5,-0.5,0.8
carusal01OKC2026,Alex Caruso,OKC2026,2026,NBA,Alex Caruso,31,OKC,SG,53,0,984,12.9,0.536,0.597,0.176,0.032,0.125,0.08,0.145,0.035,0.017,0.126,0.157,0.3,2.2,2.5,0.122,-1.4,3.4,2,1
castlco01ORL2026,Colin Castleton,ORL2026,2026,NBA,Colin Castleton,25,ORL,C,1,0,10,-3.5,0.333,0,0,0,0.451,0.223,0.134,0,0,0.4,0.212,-0.1,0,-0.1,-0.269,-13.4,-2.5,-15.8,0
castlst01SAS2026,Stephon Castle,SAS2026,2026,NBA,Stephon Castle,21,SAS,PG,63,62,1871,17.4,0.574,0.3,0.483,0.051,0.133,0.093,0.343,0.019,0.009,0.18,0.251,2.6,2.7,5.3,0.136,0.9,0.9,1.8,1.8
champju01WAS2026,Justin Champagnie,WAS2026,2026,NBA,Justin Champagnie,24,WAS,SF,64,18,1257,17.3,0.598,0.352,0.23,0.109,0.185,0.147,0.086,0.02,0.027,0.083,0.164,2.3,0.8,3,0.116,0.7,-0.9,-0.1,0.6
champju02SAS2026,Julian Champagnie,SAS2026,2026,NBA,Julian Champagnie,24,SAS,SF,75,61,2074,13.1,0.615,0.756,0.206,0.035,0.185,0.112,0.07,0.014,0.014,0.089,0.151,2.6,3.2,5.8,0.133,0.6,0.9,1.4,1.8
chandke01UTA2026,Kennedy Chandler,UTA2026,2026,NBA,Kennedy Chandler,23,UTA,PG,6,1,194,11.7,0.518,0.306,0.319,0.011,0.097,0.053,0.297,0.015,0.005,0.146,0.205,0,0,0,0.01,-3.2,-3.4,-6.6,-0.2
chrisca02LAC2026,Cam Christie,LAC2026,2026,NBA,Cam Christie,20,LAC,SG,50,0,455,10,0.5,0.377,0.385,0.048,0.14,0.095,0.091,0.018,0.006,0.116,0.168,-0.1,0.4,0.3,0.031,-3,-0.9,-3.9,-0.2
chrisma02DAL2026,Max Christie,DAL2026,2026,NBA,Max Christie,22,DAL,SG,71,62,2085,10.7,0.596,0.607,0.174,0.008,0.11,0.059,0.093,0.01,0.01,0.111,0.164,1,1.3,2.4,0.054,-1.2,-0.5,-1.7,0.1
cissemo01DAL2026,Moussa Cisse,DAL2026,2026,NBA,Moussa Cisse,23,DAL,C,35,1,448,15.1,0.567,0,0.733,0.17,0.252,0.212,0.024,0.016,0.074,0.179,0.136,0.2,0.8,1,0.11,-4,1.2,-2.8,-0.1
cissosi01POR2026,Sidy Cissoko,POR2026,2026,NBA,Sidy Cissoko,21,POR,SF,70,26,1405,7.2,0.515,0.591,0.262,0.046,0.08,0.063,0.102,0.017,0.016,0.159,0.126,0.1,1.3,1.3,0.045,-4.5,0.5,-4,-0.7
clarkbr01MEM2026,Brandon Clarke,MEM2026,2026,NBA,Brandon Clarke,29,MEM,PF,2,2,20,12.4,0.372,0,0.444,0.214,0.109,0.162,0.07,0.047,0,0,0.224,0,0,0,0.045,-4.6,-0.2,-4.9,0
clarkja02MIN2026,Jaylen Clark,MIN2026,2026,NBA,Jaylen Clark,24,MIN,SG,63,0,784,10.1,0.53,0.422,0.337,0.074,0.083,0.079,0.056,0.024,0.009,0.084,0.134,0.5,0.9,1.5,0.089,-3.3,0.6,-2.7,-0.1
clarkjo01NYK2026,Jordan Clarkson,NYK2026,2026,NBA,Jordan Clarkson,33,NYK,SG,66,1,1202,11.5,0.55,0.423,0.18,0.05,0.055,0.053,0.103,0.011,0.008,0.1,0.21,0.8,0.9,1.8,0.071,-1.9,-1.5,-3.4,-0.4
claxtni01BRK2026,Nic Claxton,BRK2026,2026,NBA,Nic Claxton,26,BRK,C,68,67,1895,17.7,0.59,0.031,0.396,0.098,0.197,0.145,0.219,0.012,0.038,0.121,0.176,3.3,1.6,4.9,0.124,0.4,0.7,1,1.5
claytwa012TM2026,Walter Clayton,2TM2026,2026,NBA,Walter Clayton,22,2TM,PG,65,4,1315,9.9,0.511,0.53,0.265,0.017,0.093,0.054,0.261,0.016,0.014,0.185,0.182,-0.2,0.3,0.1,0.004,-2.6,-1.8,-4.4,-0.8
claytwa01UTA2026,Walter Clayton,UTA2026,2026,NBA,Walter Clayton,22,UTA,PG,45,0,811,10.5,0.54,0.559,0.242,0.02,0.1,0.059,0.237,0.014,0.014,0.168,0.173,0.3,0,0.3,0.02,-1.8,-1.4,-3.2,-0.2
claytwa01MEM2026,Walter Clayton,MEM2026,2026,NBA,Walter Clayton,22,MEM,PG,20,4,504,8.8,0.468,0.485,0.299,0.013,0.083,0.047,0.299,0.019,0.013,0.209,0.197,-0.5,0.3,-0.2,-0.021,-3.9,-2.4,-6.4,-0.6
cliffni01SAC2026,Nique Clifford,SAC2026,2026,NBA,Nique Clifford,23,SAC,SG,69,22,1661,8.6,0.492,0.397,0.152,0.04,0.131,0.084,0.125,0.018,0.012,0.149,0.165,-1.2,0.6,-0.6,-0.018,-4,-1.1,-5,-1.3
clingdo01POR2026,Donovan Clingan,POR2026,2026,NBA,Donovan Clingan,21,POR,C,72,72,1961,20.8,0.601,0.351,0.307,0.177,0.286,0.231,0.114,0.01,0.055,0.113,0.169,4.7,3.2,7.9,0.193,2.3,0.6,2.8,2.4
clownno01BRK2026,Noah Clowney,BRK2026,2026,NBA,Noah Clowney,21,BRK,PF,65,59,1759,11.3,0.553,0.625,0.353,0.033,0.151,0.089,0.095,0.014,0.023,0.12,0.203,0,1.1,1.2,0.033,-2.1,-1.1,-3.3,-0.6
coffeam012TM2026,Amir Coffey,2TM2026,2026,NBA,Amir Coffey,28,2TM,SG,43,2,437,10.2,0.593,0.441,0.301,0.045,0.088,0.067,0.074,0.009,0.011,0.054,0.111,0.6,0.2,0.8,0.088,-2.1,-0.9,-3.1,-0.1
coffeam01MIL2026,Amir Coffey,MIL2026,2026,NBA,Amir Coffey,28,MIL,SG,30,2,265,8.4,0.584,0.455,0.273,0.026,0.084,0.055,0.055,0.006,0.011,0.061,0.109,0.2,0,0.3,0.049,-3.3,-2,-5.3,-0.2
coffeam01PHO2026,Amir Coffey,PHO2026,2026,NBA,Amir Coffey,28,PHO,SG,13,0,172,12.9,0.606,0.421,0.342,0.075,0.094,0.084,0.102,0.014,0.011,0.044,0.113,0.4,0.1,0.5,0.148,-0.3,0.7,0.4,0.1
colliis01UTA2026,Isaiah Collier,UTA2026,2026,NBA,Isaiah Collier,21,UTA,PG,59,19,1517,14.9,0.567,0.194,0.406,0.015,0.094,0.054,0.397,0.021,0.013,0.196,0.206,1.4,0.3,1.7,0.054,-0.6,-1.8,-2.5,-0.2
collijo01LAC2026,John Collins,LAC2026,2026,NBA,John Collins,28,LAC,PF,63,53,1733,16.3,0.651,0.34,0.234,0.066,0.154,0.111,0.057,0.016,0.026,0.112,0.189,2.7,1.6,4.4,0.121,0.1,-0.4,-0.3,0.8
colliza01CHI2026,Zach Collins,CHI2026,2026,NBA,Zach Collins,28,CHI,C,10,0,184,18,0.666,0.328,0.313,0.094,0.228,0.162,0.12,0.005,0.019,0.121,0.188,0.4,0.1,0.5,0.138,1,-0.7,0.3,0.1
conlemi01MIN2026,Mike Conley,MIN2026,2026,NBA,Mike Conley,38,MIN,PG,50,12,902,8.6,0.478,0.766,0.24,0.02,0.083,0.052,0.201,0.015,0.013,0.117,0.112,0.7,0.9,1.6,0.083,-2.8,0.9,-1.9,0
connapa01CHO2026,Pat Connaughton,CHO2026,2026,NBA,Pat Connaughton,33,CHO,SG,37,0,267,13.5,0.592,0.608,0.228,0.052,0.175,0.114,0.089,0.019,0.003,0.094,0.152,0.4,0.3,0.7,0.122,0.1,0.4,0.5,0.2
cookeja01POR2026,Javonte Cooke,POR2026,2026,NBA,Javonte Cooke,26,POR,SG,19,0,94,-0.1,0.275,0.561,0.049,0.045,0.175,0.109,0.099,0.03,0,0.177,0.22,-0.5,0.1,-0.3,-0.175,-10.5,-1.2,-11.7,-0.2
coopesh01WAS2026,Sharife Cooper,WAS2026,2026,NBA,Sharife Cooper,24,WAS,PG,34,1,558,11.6,0.566,0.303,0.231,0.026,0.116,0.071,0.237,0.009,0.006,0.18,0.196,0.1,0,0.1,0.011,-2.5,-2.8,-5.2,-0.5
coulibi01WAS2026,Bilal Coulibaly,WAS2026,2026,NBA,Bilal Coulibaly,21,WAS,SG,52,52,1377,12.9,0.524,0.394,0.325,0.033,0.147,0.089,0.139,0.024,0.031,0.12,0.194,0,0.8,0.8,0.028,-2.2,-0.2,-2.4,-0.2
cowarce01MEM2026,Cedric Coward,MEM2026,2026,NBA,Cedric Coward,22,MEM,SG,58,43,1503,14.9,0.578,0.423,0.252,0.057,0.197,0.126,0.162,0.011,0.015,0.131,0.213,1.2,1.2,2.4,0.076,0.1,-0.5,-0.4,0.6
crawfis01HOU2026,Isaiah Crawford,HOU2026,2026,NBA,Isaiah Crawford,24,HOU,SF,13,0,76,6.5,0.43,0.556,0.222,0.03,0.115,0.073,0.066,0.013,0.036,0.132,0.126,-0.1,0.1,0,0.02,-4.2,0.1,-4.2,0
cryerlj01GSW2026,LJ Cryer,GSW2026,2026,NBA,LJ Cryer,24,GSW,PG,15,0,229,9.4,0.582,0.833,0.133,0.019,0.104,0.061,0.082,0.004,0,0.095,0.195,0.1,0.1,0.2,0.045,-2,-2.9,-4.9,-0.2
cunnica01DET2026,Cade Cunningham,DET2026,2026,NBA,Cade Cunningham,24,DET,PG,61,61,2096,21.9,0.567,0.308,0.33,0.029,0.151,0.091,0.448,0.021,0.025,0.146,0.306,4.3,3.5,7.8,0.178,5,1.5,6.5,4.5
curryse01GSW2026,Seth Curry,GSW2026,2026,NBA,Seth Curry,35,GSW,SG,5,0,59,18.3,0.699,0.444,0.167,0.056,0.077,0.066,0.175,0.016,0,0,0.139,0.2,0,0.3,0.218,2.4,1,3.4,0.1
curryst01GSW2026,Stephen Curry,GSW2026,2026,NBA,Stephen Curry,37,GSW,PG,39,39,1222,22.7,0.636,0.602,0.274,0.014,0.113,0.063,0.274,0.017,0.012,0.117,0.327,2.8,1.1,3.9,0.152,6.4,-1,5.4,2.3
dadiepa01NYK2026,Pacôme Dadiet,NYK2026,2026,NBA,Pacôme Dadiet,20,NYK,SG,26,0,95,10.3,0.444,0.7,0.2,0.035,0.213,0.123,0.133,0.016,0.011,0.058,0.156,0,0.1,0.2,0.082,-2.4,1,-1.4,0
daniedy01ATL2026,Dyson Daniels,ATL2026,2026,NBA,Dyson Daniels,22,ATL,SG,71,71,2359,15.3,0.542,0.146,0.152,0.075,0.144,0.109,0.239,0.027,0.012,0.141,0.16,2.7,3.2,5.9,0.121,-0.7,1.7,1,1.8
dasiltr01ORL2026,Tristan Da Silva,ORL2026,2026,NBA,Tristan Da Silva,24,ORL,SF,70,33,1732,12.1,0.576,0.525,0.14,0.033,0.135,0.084,0.086,0.018,0.012,0.086,0.162,1.3,1.8,3.1,0.085,-0.6,0.1,-0.5,0.6
davisan02DAL2026,Anthony Davis,DAL2026,2026,NBA,Anthony Davis,32,DAL,PF,20,20,626,21.6,0.551,0.111,0.243,0.106,0.266,0.187,0.151,0.017,0.045,0.1,0.275,0.4,1,1.4,0.105,1.5,0.9,2.4,0.7
davisjd01HOU2026,JD Davison,HOU2026,2026,NBA,JD Davison,23,HOU,PG,26,0,185,9.6,0.474,0.519,0.167,0.012,0.124,0.069,0.198,0.014,0.02,0.108,0.148,0.1,0.2,0.3,0.075,-3,0.8,-2.2,0
demineg01BRK2026,Egor Dёmin,BRK2026,2026,NBA,Egor Dёmin,19,BRK,PG,52,45,1308,11.4,0.561,0.717,0.145,0.018,0.135,0.073,0.207,0.016,0.012,0.153,0.188,0.2,0.8,0.9,0.034,-0.8,-0.7,-1.6,0.1
dennira013TM2026,RayJ Dennis,3TM2026,2026,NBA,RayJ Dennis,24,3TM,PG,16,0,180,6.5,0.416,0.534,0.123,0.047,0.093,0.07,0.227,0.011,0.019,0.163,0.217,-0.4,0.1,-0.3,-0.079,-4.1,-1,-5.1,-0.1
dennira01IND2026,RayJ Dennis,IND2026,2026,NBA,RayJ Dennis,24,IND,PG,13,0,168,6.5,0.421,0.528,0.125,0.051,0.087,0.068,0.217,0.008,0.02,0.156,0.228,-0.4,0.1,-0.3,-0.086,-3.9,-1.4,-5.3,-0.1
dennira01LAC2026,RayJ Dennis,LAC2026,2026,NBA,RayJ Dennis,24,LAC,PG,1,0,4,-6,NULL,NULL,NULL,0,0.567,0.292,0,0,0,1,0.111,0,0,0,-0.274,-15.4,-0.3,-15.7,0
dennira01ATL2026,RayJ Dennis,ATL2026,2026,NBA,RayJ Dennis,24,ATL,PG,2,0,8,13.8,0,1,0,0,0,0,0.554,0.059,0,0,0.052,0,0,0,0.162,-1.7,5.6,3.9,0
derozde01SAC2026,DeMar DeRozan,SAC2026,2026,NBA,DeMar DeRozan,36,SAC,PF,74,74,2337,17.7,0.592,0.146,0.432,0.016,0.093,0.053,0.201,0.016,0.009,0.075,0.228,4.9,0.4,5.3,0.108,0.8,-1.1,-0.3,1
diabamo01CHO2026,Moussa Diabaté,CHO2026,2026,NBA,Moussa Diabaté,24,CHO,C,68,42,1767,17.5,0.651,0.006,0.49,0.168,0.212,0.191,0.098,0.015,0.035,0.139,0.117,4.4,2.6,6.9,0.189,0.5,1.1,1.6,1.6
diawamo01NYK2026,Mohamed Diawara,NYK2026,2026,NBA,Mohamed Diawara,20,NYK,SF,65,6,572,10.5,0.563,0.615,0.087,0.029,0.143,0.086,0.104,0.012,0.011,0.121,0.172,0.2,0.6,0.9,0.072,-1.5,-0.1,-1.5,0.1
dickgr01TOR2026,Gradey Dick,TOR2026,2026,NBA,Gradey Dick,22,TOR,SG,70,1,1035,10.5,0.538,0.499,0.226,0.041,0.115,0.078,0.066,0.02,0.007,0.094,0.184,0.1,1.2,1.3,0.061,-3.3,-0.5,-3.7,-0.5
dickihu01NOP2026,Hunter Dickinson,NOP2026,2026,NBA,Hunter Dickinson,25,NOP,C,1,0,5,-11,0.5,0,0,0,0,0,0,0,0.189,0.5,0.334,-0.1,0,-0.1,-0.523,-27,1,-26,0
diengou012TM2026,Ousmane Dieng,2TM2026,2026,NBA,Ousmane Dieng,22,2TM,C,50,13,863,10.5,0.534,0.51,0.083,0.03,0.143,0.088,0.149,0.012,0.018,0.136,0.176,-0.1,0.8,0.7,0.04,-2,-0.5,-2.5,-0.1
diengou01OKC2026,Ousmane Dieng,OKC2026,2026,NBA,Ousmane Dieng,22,OKC,C,27,0,295,10.1,0.534,0.538,0.066,0.031,0.12,0.077,0.126,0.003,0.023,0.079,0.149,0.2,0.4,0.6,0.098,-1.6,0.1,-1.4,0
diengou01MIL2026,Ousmane Dieng,MIL2026,2026,NBA,Ousmane Dieng,22,MIL,C,23,13,568,10.7,0.534,0.497,0.091,0.03,0.155,0.093,0.162,0.017,0.016,0.16,0.19,-0.3,0.4,0.1,0.01,-2.2,-0.8,-3,-0.1
dilliro012TM2026,Rob Dillingham,2TM2026,2026,NBA,Rob Dillingham,21,2TM,PG,58,0,792,7.2,0.447,0.307,0.114,0.022,0.112,0.068,0.219,0.025,0.006,0.181,0.226,-1.7,0.8,-0.9,-0.054,-6.7,-0.5,-7.3,-1.1
dilliro01MIN2026,Rob Dillingham,MIN2026,2026,NBA,Rob Dillingham,21,MIN,PG,35,0,326,6.1,0.404,0.234,0.142,0.017,0.118,0.069,0.241,0.028,0.008,0.194,0.24,-1,0.5,-0.5,-0.076,-7.9,-0.3,-8.2,-0.5
dilliro01CHI2026,Rob Dillingham,CHI2026,2026,NBA,Rob Dillingham,21,CHI,PG,23,0,466,8,0.48,0.361,0.094,0.026,0.108,0.067,0.203,0.022,0.004,0.171,0.216,-0.7,0.3,-0.4,-0.038,-5.9,-0.7,-6.6,-0.5
divindo01MIN2026,Donte DiVincenzo,MIN2026,2026,NBA,Donte DiVincenzo,29,MIN,SG,75,75,2320,12.9,0.574,0.765,0.125,0.031,0.119,0.076,0.172,0.021,0.012,0.121,0.168,2.4,2.9,5.3,0.109,0.2,0.9,1.1,1.8
doncilu01LAL2026,Luka Dončić,LAL2026,2026,NBA,Luka Dončić,26,LAL,PG,63,63,2263,28.3,0.617,0.475,0.442,0.022,0.227,0.127,0.405,0.022,0.014,0.126,0.381,6.9,2.9,9.8,0.208,8.1,1.3,9.4,6.5
dortlu01OKC2026,Luguentz Dort,OKC2026,2026,NBA,Luguentz Dort,26,OKC,SF,63,63,1723,7.8,0.512,0.706,0.119,0.037,0.108,0.074,0.058,0.014,0.015,0.091,0.141,-0.2,2.7,2.6,0.071,-3,0.6,-2.4,-0.2
dosunay012TM2026,Ayo Dosunmu,2TM2026,2026,NBA,Ayo Dosunmu,26,2TM,SG,64,15,1718,16.8,0.633,0.379,0.191,0.028,0.107,0.068,0.203,0.014,0.008,0.102,0.201,3.5,1.2,4.6,0.13,1.5,-0.3,1.2,1.4
dosunay01CHI2026,Ayo Dosunmu,CHI2026,2026,NBA,Ayo Dosunmu,26,CHI,SG,45,10,1187,17.1,0.636,0.397,0.216,0.03,0.091,0.061,0.207,0.013,0.009,0.103,0.209,2.4,0.6,3,0.121,1.7,-0.9,0.8,0.8
dosunay01MIN2026,Ayo Dosunmu,MIN2026,2026,NBA,Ayo Dosunmu,26,MIN,SG,19,5,531,16,0.624,0.335,0.129,0.023,0.143,0.084,0.194,0.016,0.007,0.101,0.181,1,0.6,1.6,0.149,1,1,2.1,0.6
drumman01PHI2026,Andre Drummond,PHI2026,2026,NBA,Andre Drummond,32,PHI,C,56,24,1090,15.9,0.536,0.27,0.25,0.174,0.297,0.235,0.081,0.014,0.04,0.144,0.151,1.2,1.6,2.8,0.122,-0.8,-0.4,-1.2,0.2
dunnkr01LAC2026,Kris Dunn,LAC2026,2026,NBA,Kris Dunn,31,LAC,PG,76,63,2080,11.6,0.586,0.442,0.176,0.032,0.106,0.07,0.179,0.029,0.006,0.173,0.125,1.8,2.1,3.9,0.089,-2.1,1.4,-0.7,0.7
dunnry01PHO2026,Ryan Dunn,PHO2026,2026,NBA,Ryan Dunn,23,PHO,SF,65,14,1274,11.8,0.531,0.467,0.122,0.082,0.163,0.121,0.101,0.022,0.02,0.125,0.138,0.7,1.7,2.5,0.093,-2,1.1,-0.9,0.4
duranke01HOU2026,Kevin Durant,HOU2026,2026,NBA,Kevin Durant,37,HOU,SF,72,72,2621,21,0.638,0.328,0.334,0.016,0.147,0.082,0.204,0.012,0.022,0.136,0.272,6.6,2.9,9.6,0.175,4.2,0.1,4.3,4.1
durenja01DET2026,Jalen Duren,DET2026,2026,NBA,Jalen Duren,22,DET,C,65,65,1829,26.3,0.686,0,0.526,0.154,0.265,0.21,0.104,0.015,0.03,0.112,0.237,6.7,3.6,10.3,0.269,4.5,0.5,5,3.2
easonta01HOU2026,Tari Eason,HOU2026,2026,NBA,Tari Eason,24,HOU,PF,53,33,1378,13,0.514,0.448,0.112,0.09,0.181,0.136,0.083,0.024,0.018,0.12,0.188,0.5,2.1,2.6,0.091,-1.6,0.3,-1.3,0.2
edeyza01MEM2026,Zach Edey,MEM2026,2026,NBA,Zach Edey,23,MEM,C,11,11,284,20.8,0.669,0.051,0.327,0.162,0.304,0.233,0.066,0.012,0.069,0.188,0.202,0.4,0.4,0.8,0.14,-0.6,1.1,0.6,0.2
edgecvj01PHI2026,VJ Edgecombe,PHI2026,2026,NBA,VJ Edgecombe,20,PHI,SG,68,68,2367,14,0.542,0.415,0.18,0.05,0.128,0.088,0.169,0.02,0.014,0.108,0.201,1.8,2.1,3.9,0.08,-0.4,-0.2,-0.6,0.9
edwaran01MIN2026,Anthony Edwards,MIN2026,2026,NBA,Anthony Edwards,24,MIN,SG,59,58,2083,22.2,0.621,0.416,0.356,0.019,0.135,0.078,0.177,0.019,0.02,0.108,0.315,4.1,2.7,6.8,0.157,5,-0.1,4.9,3.6
edwarju01PHI2026,Justin Edwards,PHI2026,2026,NBA,Justin Edwards,22,PHI,SF,58,12,901,12.3,0.581,0.569,0.128,0.029,0.08,0.054,0.119,0.026,0.011,0.1,0.159,0.8,0.8,1.6,0.087,-1.6,0.5,-1.2,0.2
elliske012TM2026,Keon Ellis,2TM2026,2026,NBA,Keon Ellis,26,2TM,SG,67,9,1355,10.7,0.579,0.662,0.186,0.028,0.07,0.049,0.059,0.028,0.031,0.096,0.131,0.7,1.1,1.9,0.067,-1.8,1.4,-0.4,0.6
elliske01SAC2026,Keon Ellis,SAC2026,2026,NBA,Keon Ellis,26,SAC,SG,43,5,758,9.1,0.536,0.689,0.153,0.021,0.061,0.04,0.046,0.029,0.027,0.086,0.137,0,0.4,0.4,0.023,-2.8,0.8,-2,0
elliske01CLE2026,Keon Ellis,CLE2026,2026,NBA,Keon Ellis,26,CLE,SG,24,4,597,12.7,0.641,0.621,0.236,0.037,0.083,0.06,0.075,0.027,0.036,0.109,0.122,0.8,0.7,1.5,0.122,-0.5,2.2,1.7,0.6
embiijo01PHI2026,Joel Embiid,PHI2026,2026,NBA,Joel Embiid,31,PHI,C,36,36,1127,24.9,0.607,0.222,0.467,0.065,0.197,0.13,0.222,0.009,0.033,0.115,0.337,2.7,1.1,3.8,0.161,5.2,-0.4,4.8,1.9
enarutr01CLE2026,Tristan Enaruna,CLE2026,2026,NBA,Tristan Enaruna,24,CLE,SF,6,0,34,9.8,0.395,0.313,0.063,0.162,0.129,0.146,0.122,0.014,0,0.108,0.228,-0.1,0,0,-0.034,-4.6,-3.5,-8.1,-0.1
essenno01CHI2026,Noa Essengue,CHI2026,2026,NBA,Noa Essengue,19,CHI,PF,2,0,6,-12,0,0.667,0,0,0,0,0,0.078,0,0,0.209,-0.1,0,-0.1,-0.419,-20.6,-3,-23.7,0
etienty01BRK2026,Tyson Etienne,BRK2026,2026,NBA,Tyson Etienne,26,BRK,PG,19,0,223,13.1,0.641,0.84,0.222,0.01,0.055,0.031,0.165,0.018,0,0.101,0.193,0.4,0.1,0.5,0.099,0.4,-1.2,-0.8,0.1
eubandr01SAC2026,Drew Eubanks,SAC2026,2026,NBA,Drew Eubanks,28,SAC,C,42,11,552,13.6,0.605,0.045,0.365,0.077,0.183,0.128,0.05,0.013,0.043,0.142,0.163,0.3,0.3,0.6,0.052,-3,-0.8,-3.8,-0.3
evbuoto01NYK2026,Tosan Evbuomwan,NYK2026,2026,NBA,Tosan Evbuomwan,24,NYK,SF,5,0,8,-0.3,0,0,0,0.138,0.14,0.139,0,0,0,0,0.053,0,0,0,-0.026,-8.6,-3,-11.6,0
fearsje01NOP2026,Jeremiah Fears,NOP2026,2026,NBA,Jeremiah Fears,19,NOP,PG,76,45,1889,12.6,0.513,0.299,0.225,0.03,0.125,0.077,0.196,0.022,0.013,0.148,0.25,-1.4,1.2,-0.1,-0.004,-2.1,-1.4,-3.5,-0.7
filipky01UTA2026,Kyle Filipowski,UTA2026,2026,NBA,Kyle Filipowski,22,UTA,C,73,37,1684,16.1,0.593,0.35,0.343,0.085,0.249,0.165,0.155,0.02,0.021,0.151,0.197,1.7,1.2,2.9,0.084,-0.6,-0.4,-1,0.4
finnedo01HOU2026,Dorian Finney-Smith,HOU2026,2026,NBA,Dorian Finney-Smith,32,HOU,PF,35,1,590,5,0.435,0.775,0.058,0.061,0.106,0.084,0.071,0.013,0.009,0.152,0.104,-0.2,0.6,0.4,0.031,-4.7,0,-4.7,-0.4
